이름,병원종류,영업시간,전화번호
패밀리치과의원,치과,"금
09:00 - 17:00
12:30 - 14:00 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:00
12:30 - 14:00 휴게시간
목
09:00 - 17:00
12:30 - 14:00 휴게시간",051-322-2879
의료법인주현의료재단사상중앙병원,정신건강의학과,"금
09:00 - 17:00
12:30 - 13:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:00
12:30 - 13:30 휴게시간
목
09:00 - 17:00
12:30 - 13:30 휴게시간",051-305-7001
금비뇨기과의원,비뇨의학과,"금
09:30 - 18:30
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일09:30 - 12:30
수
09:30 - 18:30
목
09:30 - 18:30
접기",051-315-3106
배가정의학과의원,가정의학과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-323-2468
김영문안과의원,안과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-316-3049
한국요양병원,요양병원,"금
09:00 - 17:00
토
정보없음
일
정보없음
월
09:00 - 17:00
화
09:00 - 17:00
수
09:00 - 17:00
목
09:00 - 17:00
접기",051-328-8251
권대식내과,내과,,No phone number available
경희새힘한의원,한의원,"금
08:30 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
08:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 18:00
12:30 - 14:00 휴게시간
목
08:30 - 18:00
12:30 - 14:00 휴게시간",051-714-2002
덕성치과의원,치과,"금
09:30 - 17:30
12:30 - 14:00 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:30
12:30 - 14:00 휴게시간
목
09:30 - 17:30
12:30 - 14:00 휴게시간",051-324-2277
강치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-326-0874
박승원소아청소년과의원,소아청소년과,"금
09:00 - 17:30
토
09:00 - 14:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
화(6/6)
현충일 휴무
수
09:00 - 17:30
목
09:00 - 17:30",051-315-7516
김세일한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:30 - 20:30
목
09:00 - 13:00
접기",051-315-6969
미래소아청소년과의원,소아청소년과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-322-7582
시티요양병원,요양병원,"금
09:00 - 18:00
토
09:00 - 17:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-317-0080
푸른가정의학과의원,가정의학과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",0507-1399-7704
마이비한의원,한의원,"금
09:30 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
토
09:30 - 14:00
13:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
목
09:30 - 14:00
13:00 접수마감",051-311-5567
다정부부치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 13:30
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-317-2080
조안영의원,가정의학과,"금
09:00 - 18:20
12:40 - 14:00 휴게시간
토
09:00 - 12:40
일
정기휴무 (매주 일요일)
월
09:00 - 18:20
12:40 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:20
12:40 - 14:00 휴게시간
목
09:00 - 18:20
12:40 - 14:00 휴게시간",051-323-1434
전봉균내과의원,내과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-324-3882
박성진치과의원,치과,"금
09:30 - 18:00
12:00 - 14:00 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:00 - 14:00 휴게시간
목
09:30 - 18:00
12:00 - 14:00 휴게시간",051-327-2804
효성정형외과의원,정형외과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-323-0066
정승진내과의원,내과,"금
09:30 - 17:30
17:15 접수마감
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
17:15 접수마감
화(6/6)
현충일 휴무
수
09:30 - 17:30
17:15 접수마감
목
09:30 - 17:30
17:15 접수마감",051-311-7575
태웅한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 20:00
13:00 - 14:00 휴게시간",051-311-3225
의료법인현백의료재단 사상제일요양병원,요양병원,"금
09:00 - 18:00
토
정보없음
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-301-0011
의료법인지석의료재단효성프라임요양병원,요양병원,"금
09:00 - 17:30
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
화(6/6)
현충일 휴무
수
09:00 - 17:30
목
09:00 - 17:30",051-304-1002
이승재의원,외과,"금
09:00 - 17:30
12:30 - 14:00 휴게시간
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:30
12:30 - 14:00 휴게시간
목
09:00 - 17:30
12:30 - 14:00 휴게시간",051-305-7582
해밀한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
목
09:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감",051-609-9511
에이스부부치과의원,치과,"금
10:00 - 18:30
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
화(6/6)
현충일 휴무
수
10:00 - 20:30
목
10:00 - 18:30",051-315-1500
현당한의원,한의원,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-326-6888
의료법인 서원의료재단 감로수요양병원,요양병원,"금
09:00 - 18:00
토
정보없음
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-315-0030
강훈산부인과의원,산부인과,"금
09:30 - 18:00
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화(6/6)
현충일09:30 - 13:00
수
09:30 - 18:00
목
09:30 - 18:00
접기",051-303-2015
늘행복요양병원,요양병원,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-328-8275
이상주치과의원,치과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간
목
09:30 - 19:00
13:00 - 14:30 휴게시간",051-323-3118
맑은미소치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
17:00 접수마감
토
09:30 - 13:00
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
목
09:30 - 18:00
13:00 - 14:00 휴게시간
17:00 접수마감",051-316-2879
동서스포츠클리닉센터,재활의학과,"금
09:00 - 18:00
11:30 - 13:00 휴게시간
17:30 접수마감
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
11:30 - 13:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
11:30 - 13:00 휴게시간
17:30 접수마감
목
09:00 - 18:00
11:30 - 13:00 휴게시간
17:30 접수마감",0507-1366-2684
모라1동 마을건강센터,보건소,"금
09:00 - 18:00
토
정보없음
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-310-5248
보훈공단 부산보훈병원 응급실,병원부속시설,,051-601-6180
신모라대추나무한의원,한의원,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
18:40 접수마감
토
09:00 - 13:00
12:40 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
18:40 접수마감
화(6/6)
현충일09:00 - 13:00
수
09:00 - 19:00
13:00 - 14:00 휴게시간
18:40 접수마감
목
09:00 - 19:00
13:00 - 14:00 휴게시간
18:40 접수마감
접기",051-314-8275
김덕근내과의원,내과,"금
09:30 - 18:00
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화(6/6)
현충일 휴무
수
09:30 - 18:00
목
09:30 - 18:00",051-305-0550
이명학치과의원,치과,"금
09:30 - 18:30
12:30 - 14:30 휴게시간
토
09:30 - 12:30
일
정보없음
월
09:30 - 18:30
12:30 - 14:30 휴게시간
화
09:30 - 18:30
12:30 - 14:30 휴게시간
수
09:30 - 18:30
12:30 - 14:30 휴게시간
목
09:30 - 18:30
12:30 - 14:30 휴게시간
접기",051-314-2275
광명한의원,한의원,"금
09:00 - 18:00
12:00 - 14:00 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 12:00
수
09:00 - 18:00
12:00 - 14:00 휴게시간
목
09:00 - 18:00
12:00 - 14:00 휴게시간
접기",051-313-1075
조은치과의원,치과,"금
09:30 - 17:30
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 20:30
화(6/6)
현충일 휴무
수
09:30 - 20:30
목
09:30 - 17:30",051-313-2877
부광한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-314-1075
김정숙치과의원,치과,"금
10:00 - 18:00
13:00 - 14:00 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:00
13:00 - 14:00 휴게시간
목
10:00 - 18:00
13:00 - 14:00 휴게시간",051-326-9858
제일한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
09:30 - 13:00
접기",051-311-7577
신주례부부치과,치과,"금
10:30 - 17:30
13:00 - 14:20 휴게시간
토
10:30 - 13:00
일
정보없음
월
10:30 - 17:30
13:00 - 14:20 휴게시간
화
10:30 - 17:30
13:00 - 14:20 휴게시간
수
10:30 - 17:30
13:00 - 14:20 휴게시간
목
10:30 - 17:30
13:00 - 14:20 휴게시간
접기",051-324-5877
자연한의원,한의원,"금
09:20 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:20 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:20 - 19:00
13:00 - 14:00 휴게시간
목
09:20 - 19:00
13:00 - 14:00 휴게시간
접기",051-315-1075
화인정형외과,정형외과,,051-323-8200
하나부부치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-312-8275
우성한의원,한의원,"금
10:30 - 19:00
13:30 - 14:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
10:30 - 19:00
13:30 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:30 - 19:00
13:30 - 14:30 휴게시간
목
10:30 - 19:00
13:30 - 14:30 휴게시간",051-717-3115
부산보훈병원신체검사장,병원부속시설,,No phone number available
송제한의원,한의원,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-322-1075
주례자연병원,정신건강의학과,"금
09:30 - 17:00
12:30 - 13:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
12:30 - 13:30 휴게시간
목
09:30 - 17:00
12:30 - 13:30 휴게시간",051-324-1004
이그린치과의원,치과,"금
10:00 - 18:30
13:00 - 14:30 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:30
13:00 - 14:30 휴게시간
목
10:00 - 18:30
13:00 - 14:30 휴게시간",0507-1487-2886
몸편한한의원,한의원,,051-315-2333
부영한의원,한의원,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-317-7536
부산광역시노인건강센터,노인전문병원,,No phone number available
이성록한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
09:30 - 19:00
13:00 - 14:00 휴게시간",0507-1399-8575
인화마취통증의학과의원,마취통증의학과,"금
09:00 - 18:30
토
09:00 - 13:00
일
정보없음
월
09:00 - 18:30
화
09:00 - 18:30
수
09:00 - 18:30
목
09:00 - 18:30
접기",051-315-2730
사상중앙요양병원,요양병원,,No phone number available
고려한의원,한의원,"금
09:30 - 17:30
12:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
12:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:30
12:00 - 14:00 휴게시간
목
09:30 - 15:00
12:00 - 14:00 휴게시간",051-301-0384
바른강치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 13:00",051-305-0114
길정형외과,정형외과,,No phone number available
김황세외과의원,외과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-325-2233
황성윤한의원,한의원,"금
08:30 - 17:30
13:00 - 14:00 휴게시간
토
08:30 - 13:00
일
정기휴무 (매주 일요일)
월
08:30 - 17:30
13:00 - 14:00 휴게시간
화(6/6)
현충일08:30 - 13:00
수
08:30 - 17:30
13:00 - 14:00 휴게시간
목
08:30 - 17:30
13:00 - 14:00 휴게시간
접기",051-313-9743
박애의원,내과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-302-4433
참조은한의원,한의원,"금
09:30 - 19:00
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
화(6/6)
현충일09:30 - 13:00
수
09:30 - 19:00
목
14:00 - 20:00",051-325-1199
의료법인길정의료재단 길정병원,"병원,의원",,051-320-6451
용한의원,한의원,"금
09:30 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
목
정기휴무 (매주 목요일)",051-303-8275
최가정의원,"병원,의원","금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-301-5575
학장치과의원,치과,"금
10:00 - 18:00
12:40 - 14:00 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
12:40 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 15:00
12:40 - 14:00 휴게시간
목
10:00 - 18:00
12:40 - 14:00 휴게시간",051-314-2730
주례치과의원,치과,"금
09:30 - 18:30
13:00 - 14:30 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 13:30
목
09:30 - 18:30
13:00 - 14:30 휴게시간",051-327-9799
송원당한의원,한의원,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-311-2475
김영길한의원,한의원,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정보없음
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 13:00
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-309-0505
아동의원,"병원,의원","금
09:00 - 19:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
화(6/6)
현충일 휴무
수
09:00 - 19:00
목
09:00 - 19:00",051-323-2236
하얀이치과의원,치과,"금
10:00 - 18:30
12:30 - 14:00 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:30
12:30 - 14:00 휴게시간
목
10:00 - 18:30
12:30 - 14:00 휴게시간",051-305-9667
박용수치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-327-3036
한국병원,"병원,의원",,No phone number available
조세규치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-326-2882
김상근치과의원,치과,"금
10:00 - 20:30
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-862-9911
김대영치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-324-5355
유플러스치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
정보없음
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 21:00
12:30 - 14:00 휴게시간
18:00 - 18:30 휴게시간",051-208-7928
조윤일치과의원,치과,,051-322-2804
미래치과의원,치과,,051-305-2875
엄궁한의원,한의원,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-313-1354
드림한의원,한의원,"금
09:00 - 19:00
토
09:00 - 15:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
화(6/6)
현충일 휴무
수
09:00 - 19:00
목
09:00 - 19:00",051-305-1075
한국건강관리협회 건강증진의원,치과,,051-601-9700
부산보훈병원재활센터,병원부속시설,,No phone number available
모라에덴치과의원,치과,"금
09:30 - 17:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
12:30 - 14:00 휴게시간
목
09:30 - 17:00
12:30 - 14:00 휴게시간",051-304-2828
스마일치과의원,치과,"금
09:30 - 18:00
12:00 - 12:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:00 - 12:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:00 - 12:30 휴게시간
목
09:30 - 18:00
12:00 - 12:30 휴게시간",051-313-3689
은행나무한의원,한의원,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
목
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감",051-325-1075
사상구보건소 선별진료소,선별진료소,"금
09:00 - 17:30
12:00 - 13:00 휴게시간
토
09:00 - 13:00
일
09:00 - 13:00
월
09:00 - 17:30
12:00 - 13:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 17:30
12:00 - 13:00 휴게시간
목
09:00 - 17:30
12:00 - 13:00 휴게시간
접기",051-310-4791
인덕의원,"병원,의원","금
09:00 - 18:30
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
화(6/6)
현충일 휴무
수
09:00 - 18:30
목
09:00 - 18:30",051-305-0355
노송의료재단,요양병원,,051-317-0081
부산유펜치과의원,치과,"금
10:00 - 18:30
13:00 - 14:30 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:30
13:00 - 14:30 휴게시간
목
정기휴무 (매주 목요일)",051-322-2333
경희배한의원,한의원,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
09:30 - 12:30
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일09:30 - 12:30
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간
접기",051-312-0022
사상치과의원,치과,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일09:00 - 14:00
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간",051-315-2243
월드치과의원,치과,"금
10:00 - 18:30
13:00 - 14:00 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:30
13:00 - 14:00 휴게시간
목
10:00 - 18:30
13:00 - 14:00 휴게시간",051-315-2355
북부의원,"병원,의원","금
09:00 - 18:00
토
09:00 - 13:00
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-303-2250
